PID,FID
23381,61
23382,189
23383,260
23384,107
23385,2
23386,107
23387,92
23388,365
23389,413
23390,366
23391,130
23392,366
23393,50
23394,37
23395,151
23396,2
23397,114
23398,69
23399,248
23400,33
23401,221
23402,48
23403,332
23404,320
23405,25
23406,167
23407,184
23408,333
23409,48
23410,114
23411,404
23412,34
23413,264
23414,321
23415,140
23416,81
23417,16
23418,296
23419,64
23420,43
23421,4
23422,120
23423,72
23424,74
23425,136
23426,238
23427,143
23428,247
23429,52
23430,340
23431,152
23432,99
23433,391
23434,115
23435,147
23436,367
23437,297
23438,355
23439,401
23440,275
23441,54
23442,159
23443,140
23444,361
23445,150
23446,243
23447,249
23448,374
23449,230
23450,25
23451,95
23452,396
23453,125
23454,212
23455,395
23456,74
23457,245
23458,336
23459,78
23460,13
23461,36
23462,377
23463,23
23464,185
23465,287
23466,58
23467,17
23468,248
23469,70
23470,307
23471,32
23472,26
23473,119
23474,310
23475,28
23476,212
23477,189
23478,50
23479,301
23480,97
23481,153
23482,387
23483,68
23484,392
23485,152
23486,18
23487,252
23488,39
23489,324
23490,16
23491,403
23492,354
23493,210
23494,337
23495,369
23496,150
23497,47
23498,37
23499,71
23500,280
23501,307
23502,196
23503,43
23504,42
23505,214
23506,228
23507,354
23508,368
23509,9
23510,138
23511,264
23512,51
23513,390
23514,44
23515,139
23516,402
23517,332
23518,238
23519,297
23520,141
23521,32
23522,166
23523,334
23524,255
23525,276
23526,383
23527,288
23528,280
23529,43
23530,152
23531,246
23532,312
23533,151
23534,412
23535,332
23536,35
23537,28
23538,142
23539,378
23540,43
23541,202
23542,303
23543,296
23544,296
23545,54
23546,78
23547,269
23548,76
23549,264
23550,106
23551,293
23552,364
23553,94
23554,274
23555,296
23556,213
23557,122
23558,118
23559,111
23560,335
23561,41
23562,325
23563,347
23564,157
23565,81
23566,148
23567,54
23568,118
23569,206
23570,215
23571,102
23572,405
23573,19
23574,347
23575,129
23576,271
23577,108
23578,276
23579,136
23580,90
23581,103
23582,150
23583,328
23584,267
23585,74
23586,323
23587,50
23588,381
23589,37
23590,315
23591,138
23592,153
23593,78
23594,132
23595,252
23596,80
23597,67
23598,10
23599,138
23600,269
23601,9
23602,298
23603,15
23604,405
23605,332
23606,328
23607,149
23608,243
23609,412
23610,10
23611,214
23612,18
23613,16
23614,197
23615,6
23616,175
23617,5
23618,348
23619,297
23620,215
23621,367
23622,217
23623,336
23624,87
23625,218
23626,180
23627,283
23628,108
23629,191
23630,153
23631,159
23632,292
23633,332
23634,31
23635,27
23636,319
23637,230
23638,97
23639,75
23640,101
23641,31
23642,75
23643,33
23644,149
23645,53
23646,116
23647,372
23648,72
23649,26
23650,376
23651,236
23652,14
23653,159
23654,137
23655,86
23656,257
23657,247
23658,91
23659,12
23660,43
23661,261
23662,389
23663,119
23664,34
23665,255
23666,108
23667,206
23668,41
23669,231
23670,220
23671,413
23672,166
23673,71
23674,10
23675,92
23676,131
23677,123
23678,152
23679,365
23680,190
23681,400
23682,19
23683,45
23684,233
23685,381
23686,56
23687,100
23688,260
23689,191
23690,276
23691,83
23692,124
23693,149
23694,177
23695,263
23696,97
23697,351
23698,5
23699,323
23700,396
23701,353
23702,224
23703,275
23704,393
23705,88
23706,89
23707,342
23708,231
23709,179
23710,335
23711,230
23712,22
23713,105
23714,385
23715,45
23716,182
23717,194
23718,232
23719,209
23720,169
23721,45
23722,24
23723,249
23724,144
23725,335
23726,81
23727,272
23728,300
23729,23
23730,260
23731,152
23732,220
23733,394
23734,31
23735,332
23736,204
23737,292
23738,288
23739,279
23740,245
23741,413
23742,35
23743,1
23744,138
23745,297
23746,337
23747,5
23748,245
23749,412
23750,130
23751,391
23752,286
23753,359
23754,243
23755,234
23756,388
23757,304
23758,252
23759,218
23760,257
23761,91
23762,383
23763,265
23764,27
23765,93
23766,200
23767,373
23768,141
23769,62
23770,173
23771,411
23772,92
23773,58
23774,102
23775,137
23776,102
23777,250
23778,287
23779,108
23780,184
23781,68
23782,222
23783,34
23784,190
23785,69
23786,91
23787,157
23788,298
23789,411
23790,138
23791,366
23792,203
23793,56
23794,192
23795,108
23796,384
23797,298
23798,177
23799,324
23800,231
23801,37
23802,7
23803,290
23804,55
23805,348
23806,399
23807,309
23808,243
23809,2
23810,369
23811,30
23812,184
23813,387
23814,119
23815,146
23816,72
23817,267
23818,272
23819,194
23820,68
23821,4
23822,8
23823,277
23824,223
23825,119
23826,392
23827,330
23828,228
23829,182
23830,348
23831,35
23832,286
23833,9
23834,50
23835,338
23836,237
23837,230
23838,71
23839,279
23840,324
23841,57
23842,136
23843,205
23844,66
23845,277
23846,153
23847,239
23848,228
23849,108
23850,25
23851,337
23852,311
23853,232
23854,330
23855,203
23856,32
23857,288
23858,276
23859,26
23860,137
23861,83
23862,107
23863,58
23864,87
23865,232
23866,355
23867,140
23868,223
23869,58
23870,216
23871,282
23872,147
23873,186
23874,7
23875,383
23876,235
23877,125
23878,354
23879,121
23880,123
23881,277
23882,26
23883,278
23884,6
23885,93
23886,202
23887,22
23888,69
23889,13
23890,156
23891,86
23892,282
23893,251
23894,41
23895,155
23896,281
23897,97
23898,25
23899,22
23900,160
23901,367
23902,193
23903,236
23904,81
23905,51
23906,158
23907,225
23908,215
23909,61
23910,41
23911,79
23912,24
23913,117
23914,282
23915,320
23916,10
23917,185
23918,91
23919,263
23920,341
23921,148
23922,57
23923,4
23924,293
23925,88
23926,306
23927,297
23928,383
23929,363
23930,354
23931,41
23932,8
23933,65
23934,89
23935,219
23936,281
23937,123
23938,88
23939,156
23940,218
23941,25
23942,146
23943,200
23944,26
23945,82
23946,364
23947,67
23948,117
23949,115
23950,78
23951,98
23952,324
23953,366
23954,335
23955,334
23956,72
23957,411
23958,157
23959,63
23960,52
23961,150
23962,324
23963,390
23964,353
23965,57
23966,367
23967,213
23968,16
23969,60
23970,382
23971,134
23972,227
23973,111
23974,250
23975,324
23976,104
23977,296
23978,256
23979,91
23980,105
23981,34
23982,131
23983,41
23984,4
23985,155
23986,22
23987,59
23988,145
23989,39
23990,384
23991,255
23992,330
23993,145
23994,400
23995,194
23996,110
23997,105
23998,126
23999,183
24000,14
24001,259
24002,269
24003,358
24004,406
24005,308
24006,374
24007,320
24008,91
24009,152
24010,246
24011,27
24012,183
24013,331
24014,278
24015,326
24016,348
24017,147
24018,156
24019,381
24020,286
24021,194
24022,356
24023,136
24024,367
24025,401
24026,121
24027,51
24028,23
24029,288
24030,249
24031,31
24032,83
24033,354
24034,154
24035,39
24036,53
24037,65
24038,112
24039,8
24040,124
24041,312
24042,401
24043,28
24044,24
24045,276
24046,44
24047,129
24048,298
24049,295
24050,368
24051,26
24052,397
24053,192
24054,360
24055,64
24056,341
24057,284
24058,351
24059,268
24060,57
24061,7
24062,258
24063,126
24064,304
24065,332
24066,289
24067,232
24068,251
24069,49
24070,25
24071,77
24072,154
24073,341
24074,87
24075,105
24076,401
24077,162
24078,51
24079,82
24080,15
24081,16
24082,221
24083,134
24084,146
24085,62
24086,287
24087,169
24088,138
24089,204
24090,61
24091,393
24092,300
24093,66
24094,212
24095,371
24096,74
24097,330
24098,374
24099,220
24100,164
24101,240
24102,282
24103,216
24104,62
24105,46
24106,241
24107,264
24108,145
24109,335
24110,27
24111,80
24112,329
24113,212
24114,109
24115,39
24116,246
24117,34
24118,379
24119,408
24120,305
24121,349
24122,16
24123,236
24124,86
24125,319
24126,247
24127,341
24128,245
24129,356
24130,243
24131,283
24132,25
24133,295
24134,30
24135,84
24136,63
24137,371
24138,51
24139,33
24140,243
24141,296
24142,114
24143,84
24144,19
24145,8
24146,374
24147,73
24148,46
24149,363
24150,4
24151,300
24152,282
24153,147
24154,229
24155,197
24156,126
24157,97
24158,311
24159,260
24160,38
24161,163
24162,55
24163,136
24164,298
24165,25
24166,122
24167,150
24168,371
24169,175
24170,356
24171,80
24172,173
24173,409
24174,75
24175,118
24176,100
24177,241
24178,85
24179,397
24180,362
24181,73
24182,222
24183,178
24184,285
24185,323
24186,11
24187,73
24188,76
24189,266
24190,265
24191,336
24192,142
24193,352
24194,14
24195,254
24196,158
24197,363
24198,31
24199,358
24200,383
24201,408
24202,272
24203,210
24204,149
24205,222
24206,156
24207,92
24208,105
24209,127
24210,21
24211,209
24212,367
24213,135
24214,122
24215,72
24216,394
24217,379
24218,89
24219,392
24220,123
24221,341
24222,280
24223,269
24224,245
24225,61
24226,301
24227,395
24228,34
24229,36
24230,38
24231,353
24232,249
24233,181
24234,132
24235,385
24236,222
24237,253
24238,349
24239,132
24240,3
24241,268
24242,309
24243,296
24244,156
24245,276
24246,18
24247,186
24248,62
24249,371
24250,321
24251,127
24252,317
24253,34
24254,215
24255,393
24256,184
24257,122
24258,252
24259,332
24260,205
24261,58
24262,196
24263,26
24264,333
24265,391
24266,225
24267,91
24268,276
24269,128
24270,212
24271,87
24272,326
24273,9
24274,4
24275,116
24276,316
24277,18
24278,29
24279,75
24280,217
24281,26
24282,262
24283,354
24284,269
24285,317
24286,288
24287,376
24288,149
24289,381
24290,122
24291,252
24292,11
24293,1
24294,86
24295,379
24296,156
24297,309
24298,293
24299,395
24300,277
24301,373
24302,361
24303,132
24304,18
24305,389
24306,229
24307,227
24308,336
24309,235
24310,265
24311,214
24312,138
24313,236
24314,179
24315,51
24316,317
24317,319
24318,158
24319,144
24320,2
24321,39
24322,186
24323,291
24324,150
24325,328
24326,196
24327,130
24328,312
24329,284
24330,122
24331,370
24332,390
24333,260
24334,394
24335,101
24336,176
24337,199
24338,359
24339,23
24340,111
24341,99
24342,155
24343,331
24344,310
24345,3
24346,332
24347,105
24348,416
24349,140
24350,379
24351,183
24352,104
24353,137
24354,175
24355,136
24356,368
24357,33
24358,357
24359,268
24360,185
24361,51
24362,180
24363,265
24364,364
24365,86
24366,396
24367,300
24368,346
24369,218
24370,69
24371,46
24372,376
24373,27
24374,43
24375,126
24376,278
24377,218
24378,59
24379,55
24380,400
24381,29
24382,205
24383,369
24384,404
24385,95
24386,80
24387,361
24388,78
24389,213
24390,372
24391,42
24392,3
24393,96
24394,128
24395,365
24396,79
24397,336
24398,238
24399,175
24400,46
24401,315
24402,275
24403,59
24404,85
24405,168
24406,351
24407,45
24408,98
24409,357
24410,90
24411,247
24412,365
24413,31
24414,109
24415,57
24416,248
24417,18
24418,298
24419,310
24420,231
24421,358
24422,42
24423,119
24424,33
24425,34
24426,285
24427,391
24428,0
24429,193
24430,93
24431,82
24432,243
24433,300
24434,0
24435,336
24436,305
24437,68
24438,89
24439,310
24440,262
24441,354
24442,235
24443,239
24444,67
24445,370
24446,5
24447,92
24448,365
24449,64
24450,45
24451,252
24452,314
24453,364
24454,262
24455,2
24456,21
24457,259
24458,305
24459,73
24460,139
24461,83
24462,41
24463,10
24464,99
24465,45
24466,187
24467,298
24468,361
24469,357
24470,214
24471,196
24472,381
24473,155
24474,49
24475,26
24476,228
24477,198
24478,337
24479,117
24480,179
24481,108
24482,49
24483,115
24484,276
24485,131
24486,327
24487,162
24488,11
24489,12
24490,81
24491,259
24492,374
24493,57
24494,98
24495,9
24496,194
24497,133
24498,331
24499,112
24500,77
24501,88
24502,152
24503,298
24504,311
24505,116
24506,100
24507,149
24508,81
24509,133
24510,44
24511,55
24512,84
24513,215
24514,146
24515,383
24516,115
24517,360
24518,29
24519,241
24520,321
24521,386
24522,352
24523,337
24524,244
24525,102
24526,25
24527,294
24528,324
24529,301
24530,276
24531,280
24532,393
24533,60
24534,33
24535,81
24536,185
24537,311
24538,200
24539,248
24540,356
24541,147
24542,152
24543,220
24544,341
24545,200
24546,130
24547,72
24548,378
24549,51
24550,40
24551,357
24552,75
24553,401
24554,248
24555,158
24556,89
24557,371
24558,382
24559,331
24560,128
24561,323
24562,152
24563,374
24564,308
24565,252
24566,112
24567,4
24568,147
24569,265
24570,288
24571,159
24572,364
24573,34
24574,366
24575,318
24576,83
24577,122
24578,99
24579,361
24580,151
24581,123
24582,131
24583,147
24584,230
24585,234
24586,37
24587,160
24588,286
24589,208
24590,355
24591,136
24592,367
24593,272
24594,51
24595,145
24596,392
24597,27
24598,17
24599,208
24600,395
24601,241
24602,132
24603,345
24604,199
24605,214
24606,159
24607,88
24608,129
24609,363
24610,132
24611,319
24612,41
24613,99
24614,259
24615,394
24616,340
24617,367
24618,333
24619,312
24620,27
24621,77
24622,370
24623,39
24624,374
24625,230
24626,260
24627,298
24628,234
24629,388
24630,157
24631,99
24632,204
24633,107
24634,377
24635,44
24636,373
24637,91
24638,243
24639,364
24640,389
24641,136
24642,350
24643,308
24644,145
24645,328
24646,75
24647,114
24648,51
24649,236
24650,50
24651,250
24652,65
24653,287
24654,139
24655,178
24656,305
24657,153
24658,415
24659,25
24660,252
24661,123
24662,181
24663,407
24664,384
24665,15
24666,242
24667,54
24668,104
24669,157
24670,396
24671,351
24672,288
24673,57
24674,116
24675,234
24676,408
24677,240
24678,394
24679,123
24680,326
24681,8
24682,129
24683,133
24684,43
24685,31
24686,158
24687,17
24688,348
24689,105
24690,77
24691,379
24692,344
24693,325
24694,376
24695,92
24696,302
24697,354
24698,44
24699,52
24700,297
24701,314
24702,43
24703,56
24704,14
24705,189
24706,279
24707,150
24708,285
24709,359
24710,366
24711,347
24712,379
24713,81
24714,355
24715,143
24716,228
24717,110
24718,110
24719,294
24720,142
24721,238
24722,335
24723,305
24724,91
24725,137
24726,305
24727,190
24728,129
24729,351
24730,263
24731,305
24732,150
24733,104
24734,27
24735,44
24736,263
24737,6
24738,77
24739,188
24740,219
24741,217
24742,88
24743,259
24744,190
24745,61
24746,135
24747,55
24748,105
24749,82
24750,210
24751,366
24752,47
24753,359
24754,334
24755,74
24756,22
24757,78
24758,86
24759,200
24760,256
24761,287
24762,222
24763,145
24764,212
24765,41
24766,303
24767,74
24768,14
24769,336
24770,183
24771,271
24772,404
24773,348
24774,300
24775,344
24776,50
24777,236
24778,240
24779,119
24780,268
24781,244
24782,62
24783,281
24784,293
24785,103
24786,378
24787,381
24788,262
24789,210
24790,58
24791,114
24792,119
24793,265
24794,58
24795,324
24796,372
24797,137
24798,88
24799,309
24800,82
24801,271
24802,18
24803,360
24804,197
24805,214
24806,33
24807,348
24808,271
24809,396
24810,411
24811,262
24812,106
24813,12
24814,114
24815,87
24816,141
24817,245
24818,129
24819,392
24820,73
24821,95
24822,293
24823,114
24824,371
24825,9
24826,197
24827,383
24828,404
24829,124
24830,277
24831,11
24832,55
24833,296
24834,77
24835,288
24836,305
24837,239
24838,305
24839,5
24840,119
24841,115
24842,32
24843,378
24844,126
24845,59
24846,118
24847,108
24848,22
24849,347
24850,183
24851,242
24852,67
24853,13
24854,275
24855,47
24856,32
24857,304
24858,14
24859,189
24860,291
24861,341
24862,118
24863,15
24864,299
24865,138
24866,135
24867,301
24868,25
24869,373
24870,88
24871,115
24872,119
24873,109
24874,131
24875,117
24876,137
24877,39
24878,401
24879,107
24880,129
24881,135
24882,386
24883,245
24884,146
24885,243
24886,186
24887,43
24888,200
24889,247
24890,364
24891,146
24892,38
24893,99
24894,16
24895,380
24896,26
24897,151
24898,390
24899,309
24900,281
24901,317
24902,366
24903,265
24904,35
24905,32
24906,275
24907,413
24908,159
24909,338
24910,250
24911,147
24912,341
24913,3
24914,25
24915,118
24916,124
24917,320
24918,94
24919,78
24920,149
24921,206
24922,91
24923,28
24924,395
24925,25
24926,295
24927,284
24928,36
24929,347
24930,290
24931,142
24932,178
24933,35
24934,182
24935,218
24936,403
24937,189
24938,114
24939,59
24940,42
24941,151
24942,33
24943,389
24944,28
24945,249
24946,359
24947,232
24948,152
24949,196
24950,3
24951,119
24952,14
24953,322
24954,82
24955,160
24956,384
24957,143
24958,38
24959,264
24960,405
24961,84
24962,277
24963,158
24964,164
24965,373
24966,345
24967,131
24968,69
24969,178
24970,123
24971,263
24972,219
24973,224
24974,290
24975,350
24976,321
24977,360
24978,99
24979,79
24980,131
24981,148
24982,55
24983,83
24984,125
24985,47
24986,119
24987,362
24988,360
24989,377
24990,1
24991,392
24992,287
24993,14
24994,305
24995,216
24996,412
24997,266
24998,19
24999,270
25000,403
25001,186
25002,128
25003,31
25004,366
25005,251
25006,266
25007,290
25008,318
25009,185
25010,117
25011,304
25012,4
25013,10
25014,278
25015,300
25016,26
25017,375
25018,91
25019,4
25020,289
25021,58
25022,120
25023,90
25024,201
25025,301
25026,267
25027,82
25028,323
25029,202
25030,313
25031,133
25032,290
25033,234
25034,248
25035,356
25036,364
25037,400
25038,253
25039,164
25040,296
25041,292
25042,60
25043,277
25044,215
25045,152
25046,111
25047,177
25048,389
25049,321
25050,276
25051,187
25052,202
25053,207
25054,310
25055,80
25056,336
25057,196
25058,88
25059,31
25060,79
25061,144
25062,55
25063,73
25064,172
25065,99
25066,272
25067,49
25068,414
25069,113
25070,286
25071,278
25072,393
25073,95
25074,282
25075,87
25076,156
25077,65
25078,268
25079,24
25080,297
25081,259
25082,278
25083,377
25084,297
25085,99
25086,348
25087,128
25088,35
25089,23
25090,108
25091,299
25092,168
25093,206
25094,397
25095,268
25096,38
25097,238
25098,245
25099,159
25100,312
25101,203
25102,117
25103,296
25104,232
25105,44
25106,64
25107,359
25108,286
25109,277
25110,52
25111,144
25112,36
25113,139
25114,236
25115,155
25116,147
25117,103
25118,34
25119,219
25120,104
25121,305
25122,31
25123,322
25124,149
25125,59
25126,247
25127,152
25128,51
25129,343
25130,73
25131,354
25132,372
25133,8
25134,212
25135,212
25136,104
25137,397
25138,103
25139,44
25140,387
25141,0
25142,319
25143,367
25144,383
25145,27
25146,15
25147,59
25148,396
25149,181
25150,280
25151,22
25152,68
25153,277
25154,268
25155,81
25156,323
25157,310
25158,256
25159,263
25160,23
25161,74
25162,11
25163,110
25164,36
25165,411
25166,238
25167,42
25168,56
25169,52
25170,325
25171,249
25172,260
25173,284
25174,143
25175,231
25176,122
25177,235
25178,346
25179,352
25180,296
25181,84
25182,44
25183,249
25184,261
25185,259
25186,87
25187,54
25188,115
25189,276
25190,327
25191,42
25192,225
25193,230
25194,27
25195,44
25196,398
25197,6
25198,159
25199,240
25200,76
25201,35
25202,315
25203,325
25204,8
25205,135
25206,91
25207,50
25208,327
25209,88
25210,148
25211,130
25212,382
25213,91
25214,374
25215,128
25216,153
25217,155
25218,278
25219,363
25220,19
25221,273
25222,203
25223,204
25224,344
25225,248
25226,4
25227,226
25228,342
25229,355
25230,359
25231,104
25232,201
25233,252
25234,227
